ID,STN,ML,M,Rhyp (km),Vs30,PGV,PGA,PSA(0.01s),PSA(0.02s)
2018-10-29T11:43:29.3,IO1,-0.4,0.565,3.02,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO1,-0.4,0.565,3.02,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO1,-0.4,0.565,3.02,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO2,-0.4,0.565,2.96,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO2,-0.4,0.565,2.96,260,3.85E-06,0.00043288,0.000433455,0.000526536
2018-10-29T11:43:29.3,IO2,-0.4,0.565,2.96,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO3B,-0.4,0.565,3.03,248,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO3B,-0.4,0.565,3.03,248,5.48E-06,0.000407933,0.00040633,0.00053054
2018-10-29T11:43:29.3,IO3B,-0.4,0.565,3.03,248,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO4,-0.4,0.565,3.55,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO4,-0.4,0.565,3.55,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO4,-0.4,0.565,3.55,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO5,-0.4,0.565,4.15,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO5,-0.4,0.565,4.15,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO5,-0.4,0.565,4.15,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO6,-0.4,0.565,3.73,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO6,-0.4,0.565,3.73,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO6,-0.4,0.565,3.73,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO7,-0.4,0.565,3.43,248,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO7,-0.4,0.565,3.43,248,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,IO7,-0.4,0.565,3.43,248,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,L004,-0.4,0.565,3.98,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,L004,-0.4,0.565,3.98,260,NaN,NaN,NaN,NaN
2018-10-29T11:43:29.3,L004,-0.4,0.565,3.98,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ03,-0.2,0.699,6.43,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ03,-0.2,0.699,6.43,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ03,-0.2,0.699,6.43,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ04,-0.2,0.699,2.75,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ04,-0.2,0.699,2.75,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ04,-0.2,0.699,2.75,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ05,-0.2,0.699,3.76,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ05,-0.2,0.699,3.76,260,NaN,0.001238498,0.001234016,0.001257147
2018-10-29T11:44:41.8,AQ05,-0.2,0.699,3.76,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ09,-0.2,0.699,11.72,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ09,-0.2,0.699,11.72,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,AQ09,-0.2,0.699,11.72,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO1,-0.2,0.699,2.88,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO1,-0.2,0.699,2.88,260,NaN,0.000628476,0.000626619,0.000693476
2018-10-29T11:44:41.8,IO1,-0.2,0.699,2.88,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO2,-0.2,0.699,3.07,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO2,-0.2,0.699,3.07,260,3.98E-05,0.000741321,0.00073806,0.000889289
2018-10-29T11:44:41.8,IO2,-0.2,0.699,3.07,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO3A,-0.2,0.699,3.31,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO3A,-0.2,0.699,3.31,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO3A,-0.2,0.699,3.31,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO3B,-0.2,0.699,3.06,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO3B,-0.2,0.699,3.06,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO3B,-0.2,0.699,3.06,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO4,-0.2,0.699,3.37,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO4,-0.2,0.699,3.37,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO4,-0.2,0.699,3.37,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO5,-0.2,0.699,4.03,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO5,-0.2,0.699,4.03,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO5,-0.2,0.699,4.03,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO6,-0.2,0.699,3.81,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO6,-0.2,0.699,3.81,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO6,-0.2,0.699,3.81,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO7,-0.2,0.699,3.6,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO7,-0.2,0.699,3.6,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,IO7,-0.2,0.699,3.6,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L003,-0.2,0.699,13.25,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L003,-0.2,0.699,13.25,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L003,-0.2,0.699,13.25,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L004,-0.2,0.699,4.19,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L004,-0.2,0.699,4.19,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L004,-0.2,0.699,4.19,260,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L006,-0.2,0.699,12.3,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L006,-0.2,0.699,12.3,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L006,-0.2,0.699,12.3,248,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L009,-0.2,0.699,5.55,189,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L009,-0.2,0.699,5.55,189,NaN,NaN,NaN,NaN
2018-10-29T11:44:41.8,L009,-0.2,0.699,5.55,189,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,AQ03,0,0.833,6.34,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,AQ03,0,0.833,6.34,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,AQ03,0,0.833,6.34,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,AQ04,0,0.833,2.67,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,AQ04,0,0.833,2.67,260,2.20E-05,0.002063431,0.002055899,0.002055627
2018-10-29T11:58:34.5,AQ04,0,0.833,2.67,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,AQ05,0,0.833,3.71,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,AQ05,0,0.833,3.71,260,2.73E-05,0.00249716,0.002487589,0.002410056
2018-10-29T11:58:34.5,AQ05,0,0.833,3.71,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO1,0,0.833,2.8,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO1,0,0.833,2.8,260,2.11E-05,0.002319023,0.002305546,0.002715052
2018-10-29T11:58:34.5,IO1,0,0.833,2.8,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO2,0,0.833,2.96,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO2,0,0.833,2.96,260,1.85E-05,0.001590359,0.00158851,0.00180388
2018-10-29T11:58:34.5,IO2,0,0.833,2.96,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO3A,0,0.833,3.28,248,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO3A,0,0.833,3.28,248,7.94E-05,0.000646118,0.000645165,0.000734357
2018-10-29T11:58:34.5,IO3A,0,0.833,3.28,248,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO3B,0,0.833,3.01,248,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO3B,0,0.833,3.01,248,2.30E-05,0.002478115,0.002473744,0.003389154
2018-10-29T11:58:34.5,IO3B,0,0.833,3.01,248,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO4,0,0.833,3.31,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO4,0,0.833,3.31,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO4,0,0.833,3.31,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO5,0,0.833,3.95,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO5,0,0.833,3.95,260,9.73E-06,0.000695353,0.000696063,0.000777512
2018-10-29T11:58:34.5,IO5,0,0.833,3.95,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO6,0,0.833,3.69,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO6,0,0.833,3.69,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO6,0,0.833,3.69,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO7,0,0.833,3.53,248,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO7,0,0.833,3.53,248,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,IO7,0,0.833,3.53,248,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,L001,0,0.833,4.82,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,L001,0,0.833,4.82,260,NaN,0.000511782,0.000509958,0.000517633
2018-10-29T11:58:34.5,L001,0,0.833,4.82,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,L004,0,0.833,4.1,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,L004,0,0.833,4.1,260,3.84E-06,0.000272972,0.000271986,0.000274309
2018-10-29T11:58:34.5,L004,0,0.833,4.1,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,L005,0,0.833,7.13,260,NaN,NaN,NaN,NaN
2018-10-29T11:58:34.5,L005,0,0.833,7.13,260,2.20E-06,0.000103291,0.000102927,0.000101646
2018-10-29T11:58:34.5,L005,0,0.833,7.13,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ01,0.5,1.168,23.16,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ01,0.5,1.168,23.16,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ01,0.5,1.168,23.16,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ02,0.5,1.168,11.95,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ02,0.5,1.168,11.95,248,8.69E-07,6.58E-05,6.56E-05,6.63E-05
2018-10-29T18:01:12.2,AQ02,0.5,1.168,11.95,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ03,0.5,1.168,6.37,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ03,0.5,1.168,6.37,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ03,0.5,1.168,6.37,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ04,0.5,1.168,2.85,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ04,0.5,1.168,2.85,260,5.75E-05,0.004294105,0.004277959,0.004220232
2018-10-29T18:01:12.2,AQ04,0.5,1.168,2.85,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ05,0.5,1.168,3.84,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ05,0.5,1.168,3.84,260,5.33E-05,0.004353308,0.004337655,0.004362464
2018-10-29T18:01:12.2,AQ05,0.5,1.168,3.84,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ06,0.5,1.168,5.89,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ06,0.5,1.168,5.89,260,4.28E-06,0.00028056,0.000279452,0.000278563
2018-10-29T18:01:12.2,AQ06,0.5,1.168,5.89,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ09,0.5,1.168,11.69,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ09,0.5,1.168,11.69,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ09,0.5,1.168,11.69,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ10,0.5,1.168,16.89,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,AQ10,0.5,1.168,16.89,248,8.06E-07,3.14E-05,3.13E-05,3.14E-05
2018-10-29T18:01:12.2,AQ10,0.5,1.168,16.89,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L001,0.5,1.168,4.89,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L001,0.5,1.168,4.89,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L001,0.5,1.168,4.89,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L004,0.5,1.168,4.19,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L004,0.5,1.168,4.19,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L004,0.5,1.168,4.19,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L005,0.5,1.168,7.14,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L005,0.5,1.168,7.14,260,3.57E-06,0.000268909,0.000268005,0.000268294
2018-10-29T18:01:12.2,L005,0.5,1.168,7.14,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L006,0.5,1.168,12.26,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L006,0.5,1.168,12.26,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L006,0.5,1.168,12.26,248,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L007,0.5,1.168,16.48,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L007,0.5,1.168,16.48,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L007,0.5,1.168,16.48,260,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L009,0.5,1.168,5.71,189,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L009,0.5,1.168,5.71,189,NaN,NaN,NaN,NaN
2018-10-29T18:01:12.2,L009,0.5,1.168,5.71,189,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ02,0.1,0.9,11.83,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ02,0.1,0.9,11.83,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ02,0.1,0.9,11.83,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ03,0.1,0.9,6.29,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ03,0.1,0.9,6.29,260,4.05E-06,0.00022593,0.000225048,0.000215292
2018-10-29T21:13:58.6,AQ03,0.1,0.9,6.29,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ04,0.1,0.9,2.62,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ04,0.1,0.9,2.62,260,2.37E-05,0.002122552,0.002115169,0.002117559
2018-10-29T21:13:58.6,AQ04,0.1,0.9,2.62,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ05,0.1,0.9,3.79,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ05,0.1,0.9,3.79,260,5.14E-05,0.00386584,0.00385245,0.003823607
2018-10-29T21:13:58.6,AQ05,0.1,0.9,3.79,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ06,0.1,0.9,5.93,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ06,0.1,0.9,5.93,260,1.76E-06,0.000126394,0.000125936,0.000126653
2018-10-29T21:13:58.6,AQ06,0.1,0.9,5.93,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ09,0.1,0.9,11.78,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ09,0.1,0.9,11.78,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,AQ09,0.1,0.9,11.78,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO1,0.1,0.9,2.87,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO1,0.1,0.9,2.87,260,2.39E-05,0.00166915,0.001668028,0.00184353
2018-10-29T21:13:58.6,IO1,0.1,0.9,2.87,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO2,0.1,0.9,2.93,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO2,0.1,0.9,2.93,260,1.90E-05,0.001983931,0.001984828,0.002337888
2018-10-29T21:13:58.6,IO2,0.1,0.9,2.93,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO3A,0.1,0.9,3.23,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO3A,0.1,0.9,3.23,248,8.52E-06,0.0006758,0.000677004,0.000884836
2018-10-29T21:13:58.6,IO3A,0.1,0.9,3.23,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO3B,0.1,0.9,2.96,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO3B,0.1,0.9,2.96,248,1.75E-05,0.001606896,0.00160419,0.002305548
2018-10-29T21:13:58.6,IO3B,0.1,0.9,2.96,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO4,0.1,0.9,3.39,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO4,0.1,0.9,3.39,260,1.37E-05,0.001078139,0.00107757,0.001201794
2018-10-29T21:13:58.6,IO4,0.1,0.9,3.39,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO5,0.1,0.9,4.03,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO5,0.1,0.9,4.03,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO5,0.1,0.9,4.03,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO7,0.1,0.9,3.45,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,IO7,0.1,0.9,3.45,248,4.48E-06,0.000401324,0.000400637,0.000534521
2018-10-29T21:13:58.6,IO7,0.1,0.9,3.45,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L001,0.1,0.9,4.91,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L001,0.1,0.9,4.91,260,6.95E-06,0.000620609,0.000618411,0.000624374
2018-10-29T21:13:58.6,L001,0.1,0.9,4.91,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L002,0.1,0.9,10.08,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L002,0.1,0.9,10.08,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L002,0.1,0.9,10.08,248,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L004,0.1,0.9,4.02,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L004,0.1,0.9,4.02,260,1.15E-05,0.000738615,0.000735603,0.000726676
2018-10-29T21:13:58.6,L004,0.1,0.9,4.02,260,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L009,0.1,0.9,5.54,189,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L009,0.1,0.9,5.54,189,NaN,NaN,NaN,NaN
2018-10-29T21:13:58.6,L009,0.1,0.9,5.54,189,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ01,-0.3,0.632,23.09,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ01,-0.3,0.632,23.09,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ01,-0.3,0.632,23.09,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ04,-0.3,0.632,2.52,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ04,-0.3,0.632,2.52,260,1.51E-05,0.001172704,0.001168328,0.001179184
2018-10-30T01:37:37.4,AQ04,-0.3,0.632,2.52,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ05,-0.3,0.632,3.6,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ05,-0.3,0.632,3.6,260,2.34E-05,0.001982139,0.001974466,0.001950791
2018-10-30T01:37:37.4,AQ05,-0.3,0.632,3.6,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ06,-0.3,0.632,5.7,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ06,-0.3,0.632,5.7,260,3.38E-07,2.12E-05,2.11E-05,2.13E-05
2018-10-30T01:37:37.4,AQ06,-0.3,0.632,5.7,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ07,-0.3,0.632,20.53,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ07,-0.3,0.632,20.53,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ07,-0.3,0.632,20.53,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ09,-0.3,0.632,11.59,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ09,-0.3,0.632,11.59,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ09,-0.3,0.632,11.59,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ10,-0.3,0.632,16.8,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ10,-0.3,0.632,16.8,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,AQ10,-0.3,0.632,16.8,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO2,-0.3,0.632,2.72,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO2,-0.3,0.632,2.72,260,1.18E-05,0.001114999,0.00111791,0.001595883
2018-10-30T01:37:37.4,IO2,-0.3,0.632,2.72,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO3A,-0.3,0.632,3.22,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO3A,-0.3,0.632,3.22,248,NaN,0.00018336,0.000183267,0.000195966
2018-10-30T01:37:37.4,IO3A,-0.3,0.632,3.22,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO4,-0.3,0.632,3.2,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO4,-0.3,0.632,3.2,260,2.57E-06,0.000233231,0.000232546,0.000254335
2018-10-30T01:37:37.4,IO4,-0.3,0.632,3.2,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO5,-0.3,0.632,3.79,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO5,-0.3,0.632,3.79,260,2.96E-06,0.000213273,0.000213387,0.000238087
2018-10-30T01:37:37.4,IO5,-0.3,0.632,3.79,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO6,-0.3,0.632,3.47,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO6,-0.3,0.632,3.47,260,1.46E-05,0.000274606,0.000275397,0.000327023
2018-10-30T01:37:37.4,IO6,-0.3,0.632,3.47,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO7,-0.3,0.632,3.4,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,IO7,-0.3,0.632,3.4,248,3.13E-05,0.000224978,0.00022499,0.000245044
2018-10-30T01:37:37.4,IO7,-0.3,0.632,3.4,248,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L001,-0.3,0.632,4.67,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L001,-0.3,0.632,4.67,260,2.89E-06,0.000242218,0.000241341,0.000240818
2018-10-30T01:37:37.4,L001,-0.3,0.632,4.67,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L004,-0.3,0.632,3.94,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L004,-0.3,0.632,3.94,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L004,-0.3,0.632,3.94,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L007,-0.3,0.632,16.36,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L007,-0.3,0.632,16.36,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L007,-0.3,0.632,16.36,260,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L009,-0.3,0.632,5.6,189,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L009,-0.3,0.632,5.6,189,NaN,NaN,NaN,NaN
2018-10-30T01:37:37.4,L009,-0.3,0.632,5.6,189,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ02,-0.5,0.498,11.83,248,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ02,-0.5,0.498,11.83,248,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ02,-0.5,0.498,11.83,248,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ04,-0.5,0.498,2.44,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ04,-0.5,0.498,2.44,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ04,-0.5,0.498,2.44,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ05,-0.5,0.498,3.54,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ05,-0.5,0.498,3.54,260,8.18E-06,0.000726449,0.000723891,0.000744747
2018-10-30T14:36:38.4,AQ05,-0.5,0.498,3.54,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ10,-0.5,0.498,16.79,248,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ10,-0.5,0.498,16.79,248,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,AQ10,-0.5,0.498,16.79,248,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,IO1,-0.5,0.498,2.57,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,IO1,-0.5,0.498,2.57,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,IO1,-0.5,0.498,2.57,260,NaN,NaN,NaN,NaN
2018-10-30T14:36:38.4,IO2,-0.5,0.498,2.65,260,NaN,NaN,NaN,NaN
